1.228469999999999979e-01 2.599855103701773605e-03 6.807976990897994171e-03 1.128421909276442793e-02 1.606253207797327456e-02 2.113358358416754859e-02 2.654242539858151992e-02 3.228279906809522481e-02 3.834831421768615523e-02 4.466894415600024260e-02 5.142368493765479137e-02 5.862768288335369615e-02 6.612206353584855478e-02 7.393314668383756116e-02 8.239348117376797676e-02 9.062028578983626070e-02 1.000321550083479311e-01 1.094894941039503689e-01 1.192903494726479663e-01 1.297695902538611445e-01 1.406190687892792668e-01 1.790822096396586516e-01 2.223297535900401189e-01 2.708269973257514951e-01 3.240912586472731172e-01 3.825224173973637010e-01 4.457589940380448090e-01 5.137962590637460414e-01 5.863486092679183193e-01 6.613112352440736474e-01 7.398041316037993198e-01 8.224116997286792241e-01 9.089467014988364957e-01 9.954502148125204952e-01 1.084003038780640527e+00 1.460120330249478515e+00 1.842533166989121618e+00 2.226850510067428512e+00 2.595889836971886133e+00 2.923834194076009751e+00
1.414459999999999884e-01 3.596431091740516853e-03 9.370115074760114807e-03 1.556776029547489795e-02 2.214500406047617206e-02 2.905009640314373462e-02 3.653818537216135115e-02 4.440348807070208792e-02 5.273036040456575285e-02 6.153367039936798177e-02 7.069646005020513435e-02 8.048443337933301744e-02 9.053130534111057670e-02 1.016264885804682161e-01 1.128453384817598715e-01 1.248124327272751299e-01 1.369780025886726815e-01 1.498456626011681614e-01 1.634479443367683471e-01 1.780108949145222941e-01 1.921439439226720891e-01 2.443884826334003502e-01 3.029352974509929020e-01 3.678226661628567484e-01 4.387771381767536782e-01 5.159871782458927969e-01 5.960239695607697508e-01 6.884916150120007350e-01 7.805689960322378385e-01 8.795151857117545768e-01 9.844353508044534351e-01 1.089868876070301917e+00 1.200456106967286551e+00 1.311721902825879749e+00 1.426808809018055513e+00 1.904324110165210193e+00 2.388924910577285399e+00 2.875418608817011723e+00 3.328599760491653292e+00 3.743643095104318252e+00
1.628600000000000048e-01 4.972312765124063498e-03 1.296884354242102896e-02 2.147478812930029776e-02 3.049504058715263657e-02 4.013628828968865414e-02 5.039278296866357698e-02 6.105109851305416668e-02 7.262153743921417881e-02 8.461220047227982488e-02 9.714461135496656186e-02 1.105583879962408755e-01 1.244470549225739908e-01 1.392985674872177504e-01 1.547690940310850749e-01 1.704908991248852979e-01 1.877766817502513341e-01 2.054727906381819402e-01 2.234070035777972751e-01 2.424136237415555895e-01 2.620256734137568211e-01 3.321161227392160353e-01 4.104495649834897786e-01 4.973789452918977450e-01 5.915507787559446395e-01 6.922812310564638860e-01 7.993143225291897691e-01 9.165132068542839461e-01 1.035648111363991708e+00 1.164230941978795064e+00 1.296639716651960539e+00 1.432706670004396665e+00 1.563098935582527993e+00 1.714793353159469014e+00 1.861259789606516168e+00 2.462936129271299457e+00 3.067629712171050738e+00 3.650449337687249773e+00 4.218909477983799228e+00 4.691203064049432214e+00
1.875169999999999892e-01 6.834045651682311810e-03 1.785331600980352706e-02 2.956159383961360493e-02 4.202458313237037585e-02 5.516504813695045917e-02 6.936194484587702991e-02 8.401412648854457432e-02 9.967807190808117279e-02 1.160078735205283956e-01 1.323083668065866692e-01 1.506902283501595496e-01 1.707319165659402782e-01 1.905239986920834738e-01 2.111309784969218062e-01 2.328529244881633320e-01 2.550834180042501620e-01 2.780514598138096316e-01 3.033210546352539394e-01 3.287484012765892194e-01 3.541745027464465179e-01 4.487834423107881499e-01 5.496125702238853217e-01 6.639482930621312118e-01 7.867301423914808689e-01 9.184610535404550413e-01 1.058910715021575077e+00 1.207257938556204335e+00 1.363347368234882007e+00 1.521494899338865281e+00 1.689648875022190300e+00 1.864686465610005728e+00 2.035773465387882730e+00 2.216203546797167689e+00 2.394999547328527711e+00 3.144709850228848413e+00 3.883587764282094401e+00 4.587859172015967602e+00 5.257595356522799079e+00 5.834822927527950398e+00
2.159059999999999868e-01 9.336395153083728790e-03 2.437247981967159693e-02 4.040990352284373061e-02 5.743574654803836749e-02 7.519806303683315707e-02 9.439693643831506553e-02 1.142560641716958841e-01 1.352110424486051843e-01 1.573629434187239495e-01 1.808320734614018432e-01 2.049785946195533115e-01 2.305804619179515347e-01 2.571926915189726159e-01 2.842835268784286162e-01 3.137897577490041390e-01 3.438442800687782630e-01 3.746235759560093692e-01 4.072770338901698928e-01 4.406589645701312064e-01 4.745497708161992012e-01 5.974973174727304936e-01 7.305481199304910689e-01 8.785017332825462155e-01 1.033166937130800322e+00 1.202248067920356212e+00 1.378372781862765573e+00 1.568113774383436576e+00 1.758975244314376685e+00 1.960405343542298118e+00 2.170896797828008928e+00 2.380253083539762393e+00 2.601256716623757015e+00 2.821207003994746998e+00 3.046953045326761256e+00 3.949928400683728746e+00 4.836560327322010799e+00 5.679591710620022660e+00 6.471930067849491763e+00 7.151583519986057347e+00
2.485930000000000084e-01 1.266092813199592645e-02 3.299540855449196314e-02 5.456099651339441775e-02 7.730316217370365728e-02 1.012550565914539097e-01 1.268361066840336115e-01 1.531920178473220318e-01 1.814872900959260682e-01 2.104295390555356304e-01 2.414782634096842573e-01 2.739248906434610387e-01 3.074170149845472655e-01 3.427633760945953956e-01 3.790688749133792612e-01 4.169687509909895118e-01 4.563954172263895437e-01 4.965807594933325797e-01 5.390845734500369080e-01 5.829920135661290637e-01 6.261818930823965790e-01 7.844900174822569960e-01 9.555987638764995573e-01 1.139448109698671274e+00 1.339465011005378514e+00 1.546851456050428286e+00 1.774146342322183489e+00 2.000424107610648594e+00 2.241748819364458356e+00 2.484210521715627173e+00 2.744605783819654476e+00 3.007171043824856671e+00 3.268782293564261643e+00 3.536538920290305477e+00 3.806877560321731302e+00 4.897837428907537927e+00 5.960996106832893382e+00 6.925385975452504006e+00 7.828603034634626923e+00 8.595008434768724115e+00
2.862290000000000112e-01 1.690442092660777995e-02 4.389170810714539128e-02 7.252403168509616305e-02 1.027570961714222436e-01 1.346936243957278789e-01 1.682584209179827650e-01 2.033898219456061196e-01 2.401092249407978663e-01 2.786932491263330314e-01 3.186230560759901742e-01 3.590896100778883104e-01 4.039954836409384020e-01 4.496262963358510500e-01 4.962913078329973526e-01 5.449481889219873754e-01 5.950437424198431469e-01 6.466614917798637618e-01 7.001597584336575197e-01 7.575831356912497982e-01 8.145949384132441518e-01 1.011270435736980167e+00 1.228640521310730316e+00 1.460972908705927331e+00 1.706775782372423667e+00 1.964850902734742721e+00 2.240310463639832328e+00 2.520595061781265578e+00 2.817474600261877349e+00 3.116627268950785012e+00 3.414369582629814381e+00 3.728372286198808894e+00 4.049392711237542741e+00 4.372439027928366251e+00 4.675608546691677248e+00 5.959591828003280689e+00 7.187138482173994980e+00 8.295387484949738877e+00 9.310180868637653262e+00 1.014947056737161546e+01
3.295620000000000216e-01 2.215877551383000146e-02 5.767985494980652772e-02 9.510324642614627344e-02 1.343597696932218311e-01 1.754843154539117711e-01 2.190465700239382085e-01 2.647324937900520925e-01 3.120511157283243353e-01 3.610695000333208893e-01 4.126494137799368023e-01 4.653887584408875622e-01 5.206036161462627154e-01 5.790611546230612916e-01 6.379464106950327729e-01 7.001765795974638218e-01 7.644240856569431974e-01 8.282440496121475926e-01 8.967610910242228561e-01 9.667789778907602827e-01 1.039212534414954314e+00 1.280990551079643325e+00 1.548301866686328632e+00 1.835868987684319276e+00 2.137216403766989181e+00 2.455543712465446671e+00 2.781249225566214900e+00 3.120606053860062623e+00 3.476381290264599855e+00 3.834230584063528013e+00 4.193124610301760313e+00 4.551964513144294067e+00 4.925828927711339844e+00 5.300888897938266453e+00 5.668141003159855806e+00 7.132956708333303197e+00 8.516175444293553554e+00 9.764596300392518913e+00 1.087523096782920717e+01 1.181913602573087729e+01
3.794569999999999887e-01 2.856592668490905498e-02 7.417020640456915836e-02 1.218589704929423645e-01 1.724901451085501525e-01 2.248927622994600639e-01 2.801252742973898147e-01 3.378677729975696487e-01 3.981110791535681370e-01 4.604724693536346170e-01 5.243341979034045197e-01 5.923747377718352469e-01 6.592946533684539423e-01 7.334001196964642366e-01 8.075324225101916387e-01 8.817610674588466368e-01 9.620387326925937677e-01 1.042811382515872243e+00 1.127289961404473573e+00 1.210831911217360224e+00 1.300857262218922950e+00 1.603121592308591969e+00 1.928782462093174610e+00 2.264658394797351537e+00 2.630871956648792587e+00 3.005791770250731076e+00 3.399463545026326194e+00 3.795318371009329006e+00 4.212850326587051164e+00 4.626083862480864006e+00 5.049216476005865317e+00 5.473240846983225438e+00 5.887438316547140005e+00 6.325164201011913789e+00 6.762276347952922428e+00 8.398495864755325613e+00 9.929869996859935100e+00 1.130229525026214787e+01 1.253192063422228841e+01 1.354908144883708232e+01
4.369049999999999878e-01 3.609873645500333988e-02 9.363779180720807616e-02 1.538837304681349438e-01 2.171370991353501478e-01 2.827603374078853093e-01 3.514062087438794002e-01 4.220853759335146393e-01 4.975958015568392456e-01 5.753182990657068618e-01 6.541608268467092868e-01 7.348958750618280744e-01 8.213406974182687614e-01 9.102122888109753784e-01 1.000316214334930676e+00 1.093557457945229849e+00 1.187471183917076623e+00 1.290720855489648766e+00 1.388828988834760692e+00 1.493221022393116826e+00 1.599412894704818511e+00 1.963437493118591393e+00 2.348543291863643301e+00 2.757900605528325499e+00 3.177307023674118103e+00 3.612955849336635161e+00 4.070620804168682660e+00 4.540061658698384406e+00 5.010379364008546332e+00 5.478126883100619793e+00 5.966997691182369223e+00 6.446749588779438156e+00 6.935893175645539088e+00 7.396388059550811356e+00 7.867819438496034046e+00 9.721511727204207531e+00 1.138987438820704590e+01 1.287330417300672991e+01 1.414158655203939574e+01 1.522936308800045424e+01
5.030499999999999972e-01 4.476098998879450563e-02 1.158921587633631733e-01 1.901261247392090070e-01 2.682636129612382403e-01 3.495138392124943483e-01 4.299643197183524723e-01 5.216770015641460922e-01 6.105697682034672003e-01 7.048270563076931561e-01 8.008698301578531797e-01 8.983073480574813585e-01 1.003350046932651951e+00 1.110227365597358684e+00 1.218250779409089102e+00 1.329311130383029615e+00 1.444774951106668759e+00 1.560680067235039381e+00 1.680077576997408562e+00 1.805117182923859254e+00 1.929208059935044961e+00 2.357242289806269486e+00 2.807512789905357131e+00 3.279159378404766123e+00 3.762799546218086544e+00 4.271453578486045899e+00 4.790096020098656204e+00 5.315369233656669579e+00 5.839417172619684848e+00 6.380257091327235841e+00 6.920637327974985986e+00 7.464491669346752900e+00 7.977546697665906628e+00 8.508880380576325564e+00 9.025180400716287465e+00 1.104171792121882945e+01 1.283425173645717621e+01 1.437787382380601997e+01 1.575487705264849581e+01 1.689738833215781000e+01
5.792089999999999739e-01 5.450477448875552799e-02 1.407234588619999671e-01 2.309730416394877028e-01 3.251439878298283404e-01 4.227259025335705633e-01 5.231424897263181606e-01 6.273871246452814576e-01 7.359880890528163189e-01 8.469538156664468964e-01 9.597714763088092127e-01 1.078056943088872677e+00 1.201512838141140627e+00 1.322194151875340840e+00 1.452425709873391702e+00 1.585035082371178072e+00 1.720159308679370946e+00 1.855233115498368335e+00 1.996019886411730226e+00 2.139834730374155392e+00 2.280575090418687445e+00 2.764640330425224057e+00 3.291244426649329036e+00 3.824528256957809624e+00 4.382126488520250440e+00 4.944333388434376531e+00 5.516182287463798239e+00 6.114369655309410234e+00 6.702320954905117034e+00 7.291904055160136622e+00 7.875605791212390905e+00 8.460892365508113855e+00 9.045923504911662860e+00 9.608114563612017989e+00 1.018137354509967452e+01 1.233571165996293217e+01 1.421564959982497278e+01 1.590050317771018307e+01 1.733575218763555981e+01 1.849582227044724192e+01
6.668990000000000196e-01 6.505288102003856099e-02 1.679763695491807429e-01 2.750050906640254533e-01 3.857078814027685154e-01 5.001675780717902420e-01 6.195232703977937572e-01 7.423232350829402915e-01 8.680882585587190725e-01 9.980382588825339463e-01 1.129686967768796846e+00 1.269308194317256167e+00 1.408913274697734863e+00 1.550314492717790094e+00 1.698723571972048152e+00 1.849426386340455419e+00 2.002207901547987223e+00 2.161172937220443568e+00 2.316639242532074761e+00 2.481055205534056896e+00 2.646793008600642150e+00 3.200800908969455794e+00 3.784596424423271266e+00 4.381621883977614651e+00 4.992306997280462788e+00 5.617769991315799238e+00 6.263696243884723458e+00 6.893559977360689928e+00 7.527885896555438272e+00 8.188635792580887696e+00 8.813297132493655539e+00 9.462714007025995855e+00 1.005941847601947181e+01 1.068270061038258767e+01 1.130261159533369586e+01 1.355773296826935947e+01 1.559946701259540269e+01 1.733842728501402419e+01 1.884423757679642009e+01 2.012073675865898537e+01
7.678639999999999910e-01 7.582499955698676630e-02 1.958164976429890292e-01 3.200532559936596355e-01 4.484845489523208717e-01 5.815905362328153139e-01 7.180515282533536103e-01 8.588286323910420128e-01 1.003744021239844297e+00 1.151565090878527986e+00 1.305157926057983753e+00 1.460949481655701820e+00 1.619463043589524753e+00 1.781493349817254046e+00 1.950486407766532704e+00 2.118064622507591199e+00 2.290376696369443632e+00 2.465754717714659261e+00 2.646020642200030082e+00 2.826560217228884841e+00 3.007877712571915385e+00 3.623721601121428382e+00 4.271702252273873235e+00 4.920454991077805040e+00 5.596315665318038590e+00 6.276960460273586229e+00 6.966148024361991098e+00 7.658564024485898791e+00 8.341105855687636961e+00 9.022908392145636114e+00 9.685353162227677615e+00 1.038225388211881217e+01 1.104619981002951867e+01 1.168053042833176214e+01 1.233431358198768990e+01 1.473513556248391687e+01 1.681166865955522738e+01 1.875084172498362989e+01 2.033529946756538109e+01 2.175685228203602506e+01
8.841160000000000130e-01 8.725417526606329965e-02 2.243848133112629484e-01 3.654217862538741701e-01 5.128025928537290890e-01 6.615616356441321733e-01 8.179695514196022588e-01 9.764739761823468811e-01 1.136770640644106489e+00 1.305525467496498448e+00 1.472446745565107129e+00 1.647544101032447417e+00 1.827061270507577717e+00 2.004078975352290293e+00 2.193116759857171250e+00 2.377701758583779412e+00 2.568940970814721947e+00 2.763889072774885491e+00 2.956356570180362464e+00 3.159086152855282492e+00 3.360403923966708728e+00 4.031815548704238417e+00 4.730218598230449878e+00 5.435767419249566856e+00 6.162128165088129883e+00 6.885883160705222217e+00 7.618078815372943957e+00 8.346564804569403861e+00 9.083750676766113585e+00 9.819996079844440118e+00 1.053836954685218963e+01 1.125742394816488634e+01 1.195953140914844681e+01 1.262157848805096449e+01 1.329877532977595678e+01 1.586313503270201331e+01 1.815533434198503571e+01 2.018330516971978383e+01 2.187244246747390974e+01 2.349437697179864770e+01
1.017970000000000041e+00 9.800366780021782520e-02 2.519126528244178820e-01 4.102090101036979242e-01 5.723680737630836290e-01 7.411581751671468821e-01 9.110624358372548803e-01 1.087782337897979845e+00 1.266385262499751363e+00 1.451199780650355375e+00 1.639054095496390140e+00 1.828789811000954169e+00 2.021855053723501161e+00 2.220000391719151089e+00 2.423165437019115132e+00 2.625072765006232434e+00 2.829428975347072051e+00 3.038868944835210861e+00 3.251380684203002414e+00 3.468540696958441583e+00 3.688876920115613522e+00 4.412733804877882804e+00 5.152784316046191471e+00 5.904497539263300787e+00 6.672752098389425512e+00 7.447381271207476949e+00 8.223784818725880186e+00 9.000557544553720035e+00 9.781671236399601455e+00 1.052419741548451171e+01 1.131405935494690596e+01 1.206991022745756581e+01 1.280517516003585854e+01 1.355288383271128616e+01 1.426557921665952477e+01 1.702273676045250284e+01 1.949710065147105809e+01 2.165134815441586014e+01 2.371334389182815627e+01 2.534437247149888961e+01
1.172080000000000011e+00 1.084048262670980478e-01 2.781645605059671067e-01 4.521043395050384772e-01 6.297890360451424696e-01 8.116421457455184063e-01 1.003110334724910402e+00 1.191481916840761546e+00 1.389388101663885156e+00 1.583192144987844552e+00 1.790971906868345398e+00 1.995359703222860492e+00 2.206134836720945014e+00 2.415528343926330646e+00 2.632115304830371372e+00 2.850794774573570223e+00 3.071503682705074123e+00 3.298161918563339956e+00 3.520025395633721299e+00 3.750700060004084957e+00 3.983217484519739671e+00 4.747637763884515749e+00 5.543608320308315740e+00 6.344115050027143710e+00 7.140065155046874779e+00 7.963530828987487986e+00 8.777493546162611793e+00 9.606524676231236626e+00 1.040255829769921370e+01 1.124908271871867882e+01 1.206721062949706536e+01 1.287016210560675056e+01 1.365139763571762721e+01 1.444284373220778583e+01 1.521825306177342618e+01 1.823462545266907497e+01 2.093025476587166622e+01 2.334123416087749092e+01 2.550847119408908981e+01 2.741841409224566917e+01
1.349529999999999896e+00 1.177954760312253935e-01 3.018559890025426240e-01 4.907522456141181766e-01 6.819007708837011572e-01 8.800963980911249429e-01 1.082100207645048107e+00 1.285901717870902905e+00 1.494060885265305894e+00 1.708722304385201562e+00 1.923659560316361317e+00 2.141990494705083403e+00 2.368160460061276229e+00 2.589677269650902947e+00 2.813094804570313912e+00 3.053573198041596992e+00 3.288630863749245847e+00 3.522618240225554143e+00 3.755524419067746589e+00 4.004081596408163080e+00 4.240303480566590011e+00 5.048713211973616666e+00 5.881395782746343670e+00 6.737065043485789495e+00 7.588100499540629151e+00 8.437705973436298024e+00 9.314860840561257405e+00 1.020744321968083135e+01 1.107652456359684479e+01 1.194677683315105376e+01 1.283491891382412575e+01 1.372132571104316590e+01 1.458562904913951286e+01 1.545629266568612792e+01 1.628579598210557577e+01 1.957633071226892696e+01 2.253729943305787131e+01 2.525467176839444150e+01 2.766815498268743667e+01 2.968748788448561271e+01
1.553840000000000110e+00 1.262234339297482466e-01 3.226879479343588986e-01 5.237921576211029828e-01 7.294565555376381072e-01 9.395479716204661047e-01 1.152099441382668177e+00 1.369382089464894259e+00 1.589387679662835451e+00 1.816313618489076021e+00 2.043225264319842971e+00 2.275163852296581357e+00 2.506162049845510165e+00 2.747086614210172417e+00 2.985448717473110580e+00 3.234537565005996651e+00 3.468981855773968892e+00 3.720020591551091993e+00 3.970921036089932077e+00 4.227104424737708754e+00 4.481451154033397444e+00 5.333548735946181729e+00 6.206630105619261428e+00 7.094560702736516511e+00 8.005088932690377135e+00 8.927151567473135430e+00 9.884927853318002278e+00 1.083304980719015553e+01 1.174693081024495811e+01 1.272261587612856637e+01 1.368358563124964178e+01 1.463986879723653267e+01 1.559280060774843690e+01 1.652736529613843786e+01 1.748015249263054827e+01 2.109210494232349831e+01 2.442298066568213599e+01 2.731592051664079790e+01 3.005615341334863899e+01 3.241532003474224410e+01
